CL3;"""sincerely, monkeydude""";"""Sinceramente, *monkeydude""";1;2;1;1;{monkeydude}[Spelling]
CL3;yo jared homie, where's the rest of yo click?;*yo *jared *homie, dove è il resto di *yo @click?;1;1;3;4;+{homie}[Spelling]
CL3;I think jon (horelj) needs an invite;Opino *jon (*horelj) necessita un invitare;4;2;4;2;+{horelj}[Spelling]
CL3;"I don;t know where the rest of my loser group is at";"Io *don;*t sapere dove il resto del mio gruppo di @loser è in";4;3;3;3;
CL3;hello all;@hello Tutto;4;4;4;4;
CL3;aah;*aah;1;1;1;1;
CL3;whats jeffs id;*whats *jeffs *id;1;1;4;4;{jeffs}[Spelling]
CL3;ir last name;*ir Ultimo nome;4;4;4;3;
CL3;cornett;*cornett;1;1;1;1;
CL3;hey.......what the hell happened?;*hey.......Che il inferno passò?;4;3;4;3;{heywhat}[Spelling]
CL3;or corbett;O *corbett;1;1;1;1;{corbett}[Spelling]
CL3;Allo?;*Allo?;1;1;1;4;{Allo}[Spelling]
CL3;there u are;Lì *u è;1;3;4;4;
CL3;allo;*allo;1;1;1;4;{allo}[Spelling]
CL3;heyo;*heyo;1;1;1;4;{heyo}[Spelling]
CL3;comment ca va;Commento *ca *va;1;1;1;4;
CL3;hey;*hey;1;1;1;1;
CL3;can u see jeff?;Può *u vedere *jeff?;1;2;1;2;
CL3;moi je suis super!;*moi *je *suis *super!;1;1;1;4;+{suis}[Spelling]
CL3;i see dead people;*i Vede gente morta;4;2;2;2;{i}[Make I uppercase]
CL3;yeah i'm back now;Sì *i sono dietro adesso;4;3;4;3;{i'm}[Make I uppercase]
CL3;Auf wiedersen;*Auf *wiedersen;1;1;1;4;{wiedersen}[Spelling]
CL3;you are dinner?;Sei cena?;4;3;3;3;
CL3;ok cool;ok Fresco;4;4;4;2;
CL3;:D;:D;1;1;1;1;
CL3;?;?;1;1;1;1;
CL3;mindy got her job cut out fo her;*mindy Riceveva il suo filo di lavoro fuori *fo le/la;4;4;4;3;{mindy}[Spelling]
CL3;let me know when everyone is here;Lasciato mi sa quando #tutti quanti è #lì;4;4;4;3;
CL3;diner?;*diner?;1;4;1;4;
CL3;criss de conard;*criss *de *conard;1;1;4;1;+{conard}[Spelling]
CL3;everyone is here...;#Tutti quanti è #lì...;4;2;4;2;
CL3;je vais te peter la guelle;*je *vais *te *peter *la *guelle;1;1;1;4;+{guelle}[Spelling]
CL3;= everyone;= #Tutti quanti;4;1;1;1;
CL3;is anyone missing?;È qualunque mancando?;4;4;4;3;
CL3;yeah we're missing a couple still;Sì manchiamo una coppia ancora;3;3;3;3;
CL3;well there should be 16 folks;Bene dovrebbe #haber 16 *folks;4;4;4;4;{should be}[Passive voice]
CL3;putin;*putin;1;1;1;1;{putin}[Spelling]
CL3;our team is here......seems there are people missing from team 1 though;La nostra squadra è #lì......Pare #hay gente mancando di squadra 1 nonostante;4;3;3;3;{hereseems}[Spelling]
CL3;pat and chris aren't here yet;*pat E *chris non è #lì ancora;3;2;3;2;{chris}[Spelling]
CL3;ok;ok;1;1;1;1;
CL3;Theoretically there is 16;Teoricamente #hay 16;4;3;4;3;
CL3;pat just got here;*pat Giusto ricevuto #lì;4;4;4;4;
CL3;ok shall we start the discussion?;ok  iniziamo la discussione?;1;1;1;1;
CL3;he's logging in;È *logging @in;4;3;3;4;
CL3;chris is here he is just setting up;*chris È #lì giusto sta montando;4;3;3;3;{chris}[Spelling]
CL3;riz, calm down;*riz, @calm #giù;4;4;4;4;
CL3;i gotta go for a snuff-party later...;*i *gotta Va per un *snuff#-festa posteriormente...;4;3;3;3;{i}[Make I uppercase]
CL3;we still don't have evryone;Ancora non abbiamo *evryone;1;1;1;1;{evryone}[Spelling]
CL3;OH GOD1;@OH DIO1;1;1;1;1;{GOD1}[Spelling]
CL3;Scott;Scott;1;1;1;1;
CL3;you calm down;Calmi #giù;4;4;4;4;
CL3;log off and back on;*log Di e dietro addirittura;4;4;4;4;
CL3;Jon needs an invite;Jon necessita un invitare;4;2;4;3;
CL3;you're double talkin;Sei doppio *talkin;1;3;3;4;{talkin}[Spelling]
CL3;New question: The system will provide in-game tutorials and help. Should we include a introduction clip?;Questione nuova: Il sistema fornirà in#-gioco *tutorials e aiuto. Dovere includiamo un @clip di introduzione?;4;3;2;3;+{a introduction}[Wrong article]
CL3;why do we have 2 scotts?;Perché  abbiamo 2 *scotts?;1;1;1;1;{scotts}[Spelling]
CL3;thanh.. slow down man;*thanh.. @Slow uomo;4;4;4;4;{thanh}[Spelling]
CL3;we aren't there yet;Non siamo lì ancora;1;1;2;2;
CL3;lol;*lol;1;1;1;4;
CL3;BECAUSE THERE IS 2 SCOTTS RIZ;PERCHÉ #hay 2 *SCOTTS *RIZ;4;2;4;3;{SCOTTS}[Spelling]
CL3;you suck;@Suck;4;4;4;1;
CL3;... are 2;... È 2;4;4;4;2;
CL3;there are two scotts;#hay due *scotts;4;3;4;3;{scotts}[Spelling]
CL3;well tell your name sharer to not echo himself 5 times;Bene dire il tuo nome *sharer a non #sé ripetere 5 tempi;4;4;4;4;
CL3;go home riz;Va casa *riz;2;2;2;1;
CL3;i am home;*i Sono casa;4;2;1;2;{i}[Make I uppercase]
CL3;riz--> busstop;*riz#-#-> *busstop;1;4;4;4;{busstop}[Spelling]
CL3;why do you think i named myself ScottReynen, so that stuff doesnt happen;Perché  opini *i mi nominò *ScottReynen, in modo che materia *doesnt passa;4;4;3;4;+{doesnt}[Missing apostrophe]
CL3;i thought ur parents named you scott reynen;*i Opinò *ur i padri ti nominarono *scott *reynen;4;3;3;2;+{i}[Make I uppercase]
CL3;I motion for Riz to be silenced.. already;Io mozione per *Riz per essere *silenced.. Già;4;3;3;3;{to be}[Passive voice]
CL3;wow;@wow;1;1;1;1;
CL3;riz;*riz;1;1;1;1;
CL3;but whatever, i'll take ur word;Ma @whatever, *i'*ll prende *ur parola;4;3;4;3;+{i'll}[Make I uppercase]
CL3;i didnt see that one coming;*i *didnt Vede che uno imminente;4;4;4;4;+{didnt}[Missing apostrophe]
CL3;such intelligent jibes;#Tale intelligente *jibes;4;3;2;4;
CL3;im in!;*im @In!;4;4;4;4;
CL3;he's in!;È @in!;4;1;2;2;
CL3;heyo;*heyo;1;1;1;4;{heyo}[Spelling]
CL3;Aaron should not concern himself in other ppl's matters;Aaron non #sé dovrebbe riguardare in altro *ppl  materie;4;3;3;3;
CL3;i want to raise my hands;*i Vuole alzare le mie mani;4;3;2;2;{i}[Make I uppercase]
CL3;raise da roof!;Alza *da tetto!;2;1;2;2;
CL3;Scott needs to take ritalin;Scott necessita prendere *ritalin;2;2;2;2;{ritalin}[Spelling]
CL3;hehe;*hehe;1;1;1;1;{hehe}[Spelling]
CL3;here let me take care of riz;#Lì lasciato mi @take di *riz;4;4;4;3;
CL3;append to the lastest question: The introduction will ask the student to click and answer some questions. This will test and help the student computer skill.;*append A il *lastest questione: La introduzione domandherà il studentesco a @click e risposta alcune questioni. Questo testerà e aiutare la abilità di computer studentesca.;4;3;3;3;{lastest}[Spelling]
CL3;nice;Buono;1;2;2;2;
CL3;re-invite Jon!  Username: horelj;*re#-Invitare Jon!  *Username: *horelj;1;1;1;1;{horelj}[Spelling]
CL3;lol;*lol;1;1;1;4;
CL3;Hey;*Hey;1;1;1;1;
CL3;i would of muted him a while ago :D;*i  di *muted gli fa un @while :D;4;4;4;4;+{would of muted}[Revise...]
CL3;good show Mod;Spettacolo buono *Mod;4;2;2;2;
CL3;crap;Caga;4;1;3;4;
CL3;Hey :);*Hey :);1;1;1;1;
CL3;soooo... still short 3?;*soooo... @Still basso 3?;4;3;4;4;{soooo}[Spelling]
CL3;"gnome: ""can you lend me some, i'm a little short""";"Gnomo: ""può mi lasci #alcuno, *i sono un #poco basso""";4;2;4;4;{i'm}[Make I uppercase]
CL3;GROUP 1: Please let me know when you are ready to start;GRUPPO 1: Piacere lasciato mi sa quando sei @ready per iniziare;4;3;4;4;
CL3;Wow...we got loads of people...what do you mean we are short :P;@Wow...Ricevevamo cariche di gente...Cosa  significhi siamo bassi :*P;4;3;4;3;+{peoplewhat}[Spelling]
CL3;seems like any time a decision is made, the convo no longer updates :S;@Seem qualunque tempo una decisione è fatta, il *convo @no longer aggiornamenti :*S;4;3;4;4;{is made}[Passive voice]
CL3;is all of group 1 here?;È tutto di gruppo 1 #lì?;4;3;3;2;
CL3;I think so;Opino tanto;4;4;4;3;
CL3;i only count 13;*i #Solo contare 13;4;3;3;3;{i}[Make I uppercase]
CL3;if you see what i'm typing, send me another invite......gonna reconnect =/;Se vedi #quanto *i sto scrivendo, #inviare altro invita......Andando a *reconnect =/;4;3;3;4;+{i'm}[Make I uppercase]
CL3;we see you Jeff;Ti vediamo Jeff;1;1;1;1;
CL3;hello;@hello;4;4;4;4;
CL3;hoy;*hoy;1;1;1;4;{hoy}[Spelling]
CL3;no riz, no;Nessun *riz, non;4;4;4;4;
CL3;bad riz;Cattivo *riz;1;1;1;1;
CL3;hehe;*hehe;1;1;1;1;{hehe}[Spelling]
CL3;back;Dietro;4;4;4;3;
CL3;do you guys see what i'm typing when i get booted?;Farti i tipi vedono #quanto *i sto scrivendo quando *i riceve scalciato?;4;4;4;4;+{i}[Make I uppercase]
CL3;seems like mindy doesn't have that much power after all;@Seem *mindy non ha che molto potere dopo totto;4;3;4;3;{mindy}[Spelling]
CL3;i think all of group one is here;*i Opina tutto di gruppo uno è #lì;4;3;3;2;{i}[Make I uppercase]
CL3;yes;Sì;1;1;1;1;
CL3;yes;Sì;1;1;1;1;
CL3;wierd :S;*wierd :*S;1;1;4;4;
CL3;we could see, eveeeerything;Potremmo vedere, *eveeeerything;1;1;2;2;{eveeeerything}[Spelling]
CL3;so shall we begin?;@So  iniziamo?;1;2;2;2;
CL3;Data will be portable. Can we just put the data into a standard SQL data base? All SQL databases engine should be able to access the data.;Il dato sarà portatile. Può #prpers giusto posto il dato a un standard *SQL base di dato? Tutto *SQL motore di @database dovrebbe essere capace di accedere il dato.;4;3;4;3;{should be}[Passive voice]
CL3;werd;*werd;1;1;4;4;{werd}[Spelling]
CL3;werd up g;*werd @Up *g;1;1;4;4;{werd}[Spelling]
CL3;Ya I think group 1 is here if you guys want to start;*Ya Opino gruppo 1 è #lì se ti i tipi vogliono iniziare;4;3;2;2;
CL3;ok pat;ok *pat;1;1;1;1;
CL3;who is thanh talkin to?;#Cui è *thanh *talkin a?;4;4;4;4;+{talkin}[Spelling]
CL3;than is  on crack;@Than è  in crepa;4;2;3;4;
CL3;i dont know who he's talking to;*i *dont Sa che sta parlando a;4;3;3;4;+{dont}[Missing apostrophe]
CL3;ok;ok;1;1;1;1;
CL3;introductions?;Introduzioni?;1;1;1;1;
CL3;mindy, i authorize you to start the negotiation session;*mindy, *i autorizzarti per iniziare il @session di trattativa;4;2;3;2;+{i}[Make I uppercase]
CL3;hallo;*hallo;1;4;1;4;
CL3;whoa;*whoa;1;1;1;4;
CL3;hi my name is jeff :P;ciao Il mio nome è *jeff :*P;1;1;1;1;
CL3;Welcome everyone to the negotiations. I am Mindy the moderator for Group 2.;*Welcome #Tutti quanti a le trattative. Sono *Mindy il *moderator per Gruppo 2.;4;2;2;2;
CL3;hello;@hello;4;4;1;4;
CL3;hi mindy!;ciao *mindy!;1;1;1;1;+{hi}[Did you mean...]
CL3;Online documentation will be available for the game upon completion and delivery.  The game will also come with built in help files and tutorials for game play. -> Should we also create a website for the game. Just a place for people to find help, download the game, etc.;La documentazione on-line sarà disponibile per il gioco a @completion e consegna.  Il gioco  anche venuto con edificato in lime di aiuto e *tutorials per gioco di gioco. #-> Dovere anche creiamo un sito web per il gioco. Giusto un posto per gente per trovare aiuto, scaricare il gioco, etc.;4;3;3;3;{built in}[Hyphen Required]
CL3;I'm Scott, Sir Scott the Scribe.;Sono Scott, Signore Scott il *Scribe.;4;2;3;3;
CL3;lol....is this thanh or some kind of question bot??;*lol....È questo *thanh o alcuna classe di questione *bot??;4;3;3;3;+{some kind of question}[Complex Expression]
CL3;sorry about that;@Sorry sopra quello;4;4;4;3;
CL3;Hi I am Chris;Ciao Sono Chris;1;1;1;1;
CL3;Hi i'm Jon;Ciao *i Sono Jon;4;2;1;2;
CL3;<<----- Charles/ Chuck Norris;<<#-#-#-#-#- Charles/ Chioccia *Norris;1;4;3;1;
CL3;ok moving on to the questions;ok Spostando addirittura a le questioni;4;3;4;4;
CL3;Hi all, I'm Pat;Ciao Tutto, sono *Pat;4;3;3;2;
CL3;<--Jared;<#-#-Jared;1;1;1;1;
CL3;1. We are choosing to go into detail with the Game module for RS 3.0. Is this ok?;1. Stiamo scegliendo andare a dettaglio con il modulo di Gioco per *RS 3.0. È questo ok?;3;2;3;2;
CL3;yup;*yup;1;1;1;4;
CL3;sounds good to me;Suoni bene a me;4;2;2;4;
CL3;yeah;Sì;1;1;1;1;
CL3;sure sounds good;Suoni @sure bene;4;3;3;4;
CL3;sure;Sicuro;1;1;1;1;
CL3;this is not going to take an hour;Questo non va a prendere una ora;4;2;3;3;
CL3;yes it is;Sì è;2;1;2;3;
CL3;shhh;*shhh;1;1;1;1;{shhh}[Spelling]
CL3;:P;:*P;1;1;1;1;
CL3;ok next question;ok Questione prossima;4;2;3;2;
CL3;ok it's fine;ok lo È bene;4;4;3;3;
CL3;thanh is a question machine;*thanh È una macchina di questione;4;3;3;2;{thanh}[Spelling]
CL3;so on to misc questions.... ?;Tanto addirittura a *misc questioni.... ?;4;4;4;4;
CL3;lets carry on;Lascia porta addirittura;4;4;4;4;
CL3;BAH....can't see it again :S;*BAH....Non lo può vedere di nuovo :*S;1;1;3;2;{BAHcan't}[Spelling]
CL3;dfjfjjf;*dfjfjjf;1;1;1;1;{dfjfjjf}[Spelling]
CL3;"2. Can you give an approximate minimum # of game play hours required  for each grade level?  [Or can you supply the approximate number of 
 hours students will play each week?]";"2. Può dai una minima approssimata # di ore di gioco del gioco richiese  per ogni livello di nota?  [O può @supply il numero approssimato di studenti 
 di ore toccherà ogni settimana?]";4;3;4;3;+{minimum}[Complex Expression]
CL3;damn you decisions =/;*damn ti Decisioni =/;4;4;4;4;
CL3;The game module is a pretty broad description of it. Is that everythin besides the student stats?;Il modulo di gioco è una descrizione @pretty @broad di esso. È che *everythin oltretutto il studentesco *stats?;4;4;4;4;{everythin}[Spelling]
CL3;sorry;@Sorry;4;4;4;4;
CL3;my thing keeps screwing up;La mia cosa mantiene *screwing sopra;4;4;4;4;
CL3;yes;Sì;1;1;1;1;
CL3;everything except the database and the teacher module;Tutto eccetto il @database e il modulo di professore;3;1;2;1;
CL3;kids play game possibly 3-10 hours a week for entire school year;Gioco di gioco dei bambini #se possibile 3#-10 ore una settimana per anno #allievo intero;4;4;4;3;
CL3;wow you think that much Ben?;@wow ti Opina che molto Ben?;4;4;4;4;
CL3;i would think 1.5-3 would be a good estimate;*i Opinerebbe 1.5#-3 sarebbe una stima buona;4;3;2;2;{i}[Make I uppercase]
CL3;So should we go for approx 5 hours/week?;@So dovere andiamo per *approx 5 settimana/di ore?;4;3;4;4;
CL3;if teacher has specified time for game playing.... 3hrs;Se il professore ha specificato tempo per il gioco #que tocca.... 3*hrs;4;3;3;3;{3hrs}[Spelling]
CL3;if they're playing at home as well then 10hrs isn't that bad;Se stanno toccando in casa anche #allora 10*hrs non è che cattivo;4;4;4;4;{10hrs}[Spelling]
CL3;true;Vero;1;1;1;1;
CL3;if kid really likes the game he could put in extra time ... 10 hrs;Se a bambino realmente #prpers piace il gioco potrebbe porre in tempo #extra ... 10 *hrs;4;3;3;3;{hrs}[Spelling]
CL3;... what was that?;... Che era che?;4;3;3;3;
CL3;Ofcourse we have to have a minimum... say 3...and max 10....;*Ofcourse Dobbiamo avere una minima... Dice 3...E *max 10....;4;2;3;3;+{3and}[Spelling]
CL3;But, if a kid plays at home then their result isn't tracked for the teacher, right?;Ma, se dei giochi di bambino in casa allora il suo risultato non è seguito per il professore, bene?;4;3;4;3;+{tracked}[Did you mean...]
CL3;don't know;Non sa;2;2;2;2;
CL3;results at home are not tracked by the teacher, no;I risultati in casa non sono seguiti per il professore, non;4;2;4;3;
CL3;cool;Fresco;4;4;4;4;
CL3;so 10 hours?;@So 10 ore?;4;2;3;3;
CL3;10 hours = maximum?;10 @maximum di ore?;4;2;2;4;{maximum}[Complex Expression]
CL3;have you decided on 10 hours?;Ti ha deciso in 10 ore?;4;3;4;3;
CL3;3hrs/week = minimum?;3*hrs/minima di settimana?;4;2;4;3;+{minimum}[Complex Expression]
CL3;the max of ten hours shouldn't be enforced... kid  should be able to play 50 hrs a week if they want;Il *max di dieci ore non dovrebbero essere applicate... Il bambino  dovrebbe essere capace di toccare 50 *hrs una settimana se vogliono;4;3;3;3;+{should be}[Passive voice]
CL3;If the kid hates playing then maybe a minimum of 1;Se il bambino odia toccare #allora forse una minima di 1;4;3;4;4;
CL3;1-10 it is;1#-10 è;2;1;2;2;
CL3;for our approximation;Per il nostro ravvicinamento;4;2;4;3;
CL3;we will not enforce time play;Non applicheremo gioco di tempo;4;3;4;3;
CL3;____________________;____________________;1;1;1;1;
CL3;sounds good;Suoni bene;4;3;2;4;
CL3;woops;*woops;1;1;1;4;{woops}[Spelling]
CL3;3 . What is this game rated?;3 . Che è questo gioco stimò?;4;3;4;4;
CL3;hehehe;*hehehe;1;1;1;1;{hehehe}[Spelling]
CL3;G;*G;1;1;1;1;
CL3;G;*G;1;1;1;1;
CL3;E for everyone;*E Per #tutti quanti;1;1;1;1;
CL3;uh oh;*uh @oh;1;1;1;1;
CL3;:S;:*S;1;1;1;1;
CL3;so no gore?;@So nessun *gore?;4;3;3;4;
CL3;M for Mothers?;M per Madri?;1;1;1;1;
CL3;brb :(;*brb :(;1;1;1;4;{brb}[Spelling]
CL3;do you guys have suggestions for the name of the game?;Farti i tipi hanno suggerimenti per il nome del gioco?;4;3;3;2;
CL3;simmer down, we'll get to that;*simmer #Giù, riceveremo a quello;4;4;4;4;
CL3;actually that was my next question;Di fatto che era la mia questione prossima;4;3;4;2;
CL3;lol;*lol;1;1;1;4;
CL3;hehehe;*hehehe;1;1;1;1;{hehehe}[Spelling]
CL3;ya scott;*ya *scott;1;1;1;4;
CL3;4. As educators, do you think content should be different for  boys/girls?  Should we just shoot for something in the middle?;4. Secondo @educator,  opini #que #il @content dovrebbe essere differente per  ragazze/di ragazzi?  Dovere #prpers giusto @shoot per #alcunché nel *middle?;4;4;4;3;{should be}[Passive voice]
CL3;oh god;@oh Dio;1;1;1;1;
CL3;not different... equal oportunity....;Non differente... Uguale *oportunity....;1;3;3;4;{oportunity}[Spelling]
CL3;it should be the same for both;Dovrebbe essere uguale per entrambi;1;1;1;1;{should be}[Passive voice]
CL3;possibly presented in different ways;#Se possibile presentato in modi differenti;1;1;1;1;
CL3;doh! the second i reconnect another decision goes up =/;*doh! Il secondo *i *reconnect un'altra decisione subisce/sube =/;4;3;4;4;{i}[Make I uppercase]
CL3;me 2;mi 2;4;2;4;4;
CL3;i can't see anything in the decisions place either;*i Non può vedere #qualsiasi cosa nelle decisioni dispone neanche;4;3;4;4;{i}[Make I uppercase]
CL3;i can;*i Latta;4;4;4;4;{i}[Make I uppercase]
CL3;maybe i dunno;Forse *i *dunno;4;3;2;4;{i}[Make I uppercase]
CL3;I agree that content should be the same for all genders. You could have different gender characters though.;Accordo che #il @content dovrebbe essere uguale per #tutto i  generi. Potresti avere caratteri di genere differente @though.;4;3;3;2;{should be}[Passive voice]
CL3;ok;ok;1;1;1;1;
CL3;the content should be pretty much the same;Il @content dovrebbe essere @pretty molto uguale;4;2;3;3;{should be}[Passive voice]
CL3;ya;*ya;1;1;1;4;
CL3;ok moving onto another topic, the system;ok Spostando a un altro tema, il sistema;3;2;2;3;{onto}[Redundant Expression]
CL3;whoa now;*whoa Adesso;1;1;2;2;
CL3;i'm gonna try a different lab...seems the linux version is bugged :S;*i Vado a tentare un laboratorio differente...Pare il *linux la versione è *bugged :*S;4;3;3;3;+{is bugged}[Passive voice]
CL3;we move to the next topic :P;Spostiamo al tema prossimo :*P;3;2;2;2;
CL3;back in a few;Dietro in pochi;4;4;4;4;
CL3;1. Online backup will be provided by the system. How critical is this information? How far back the backup should go? Maybe one academic year?;1. #Il @backup #on-line sarà fornito per il sistema. @How critico è questo informazione? @How lontano difendere il @backup dovrebbe andare? Forse uno anno accademico?;4;3;3;3;{will be provided}[Passive voice]
CL3;one year would be reasonable;@One anno sarebbe ragionevole;4;2;3;4;
CL3;online?;On-line?;1;1;1;1;
CL3;one year would be enough;@One anno sarebbe #piuttosto;4;3;4;4;
CL3;one year should be more than enough;@One anno dovrebbe essere @more than enough;4;4;4;4;{should be}[Passive voice]
CL3;Shouldnt' student records be kept for longer?;*Shouldnt' Atti studenteschi essere mantenuto per più lungo?;4;3;3;3;
CL3;one year should be minimum;@One anno dovrebbe essere minimo;4;2;3;4;+{minimum}[Complex Expression]
CL3;Maybe just exported or something?;Forse giusto esportato o #alcunché?;4;3;3;3;
CL3;Is everyone here?;È #tutti quanti #lì?;4;3;4;3;
CL3;no i think we lost some people;Nessun *i opina perdemmo alcuna gente;4;3;4;2;{i}[Make I uppercase]
CL3;ya the teachers need some results for marking their students;*ya I professori necessitano alcuni risultati per marcare i suoi studenti;3;2;2;3;
CL3;jeff and riz are having tech difficulties;*jeff E *riz è avendo *tech difficoltà;4;2;2;3;
CL3;So, one year is okay, and data is just exported at the end of the year?;Tanto, @one anno è ok, e il dato è giusto esportato alla fine dell'anno?;4;2;2;3;
CL3;they werent important anyways (they'll be back);#Prpers *werent importante *anyways (saranno dietro);4;4;4;4;{werent}[Missing apostrophe]
CL3;I think as long as the data can be exported 1 year is a reasonable amount of time to maintain the data in within the system;Opino tanto @long come il dato può essere esportato 1 anno è una quantità ragionevole di tempo per mantenere il dato in dentro il sistema;4;3;3;3;+{maintain}[Complex Expression]
CL3;that would be good i think;Quello sarebbe buono *i opinare;4;2;3;3;{i}[Make I uppercase]
CL3;can they import old information;Può importano informazione vecchio;4;2;3;2;
CL3;?;?;1;1;1;1;
CL3;Yes that sounds like a good solution. Definately the teacher needs easy access to the students results so far in the year... and with a litlle bit more work from previous years.;Sì che suoni come una soluzione buona. *Definately Il professore necessita il accesso facile a i studenti risulta tanto lontano nell'anno... E con un *litlle morsè @more lavoro di anni anteriori.;4;4;4;3;+{previous}[Complex Expression]
CL3;If you want import functionality , we can include it again;Se vuoi funzionalità di importazione , lo possiamo includere di nuovo;2;2;2;2;
CL3;does that go into the student record on file at the school?;Fa quello va all'atto studentesco in lima in la scuola?;4;3;4;3;
CL3;again?;Di nuovo?;1;1;1;1;
CL3;it could;Potrebbe;1;1;1;1;
CL3;if you cant import old data, what would be the point in saving it?;Se tu *cant importare dato vecchio, cosa sarebbe il punto in salvarlo?;4;4;4;3;{cant}[Did you mean...]
CL3;any information older than a year could be exported to a cd or other hard copy and stored if needed at the schools;Qualunque informazione più vecchio @than un anno potrebbe essere esportato a un *cd o altra copia dura e @store se necessitato in le scuole;4;3;3;3;
CL3;actually, yes, on our specification, i think you questioned why we had importing;Di fatto, sì, in la nostra specificazione, *i opinarti questionato perché avemmo importare;4;4;3;4;{i}[Make I uppercase]
CL3;i'm probably wrong;*i Sono probabilmente male;4;4;4;4;{i'm}[Make I uppercase]
CL3;hmm, maybe we did;*hmm, forse facemmo;3;1;3;2;
CL3;whatever.... keep the importing;@Whatever.... Mantenere il importatore;4;3;3;4;
CL3;ok;ok;1;1;1;1;
CL3;Scott is correct;Scott è corretto;1;1;2;1;
CL3;okayu;*okayu;1;1;1;4;{okayu}[Spelling]
CL3;has anyone reached  a decision in this or shall we come back to this question;Ha qualunque riuscì  una decisione in questo o  #prpers tornano a questa questione;4;3;4;3;
CL3;I thought the decision was that info stays on the system for at least one year....;Opinai #que la decisione era che *info soggiorni in il sistema per almeno @one anno....;4;3;3;3;
CL3;I think we all agree on a 1 year immediate access to data and ability to export the data at the end of the year... ofcourse in need import back in the system and view.;Opino #prpers tutti accordano in un 1 anno accesso immediato a dato e abilità per esportare il dato alla fine dell'anno... *ofcourse In importazione di necessità dietro in il sistema e #vista.;4;3;4;3;{ofcourse}[Spelling]
CL3;sounds good;Suoni bene;4;3;2;4;
CL3;ok;ok;1;1;1;1;
CL3;so what happens at the end of one year? (sorry);Tanto #quanto passa alla fine di @one anno? (@Sorry);4;4;4;4;
CL3;ok;ok;1;1;1;1;
CL3;2.  For data importing and exporting, Can we do only comma separated files?;2.  Per il dato #que importa e @exporting, Può #prpers  virgola unica lime separate?;4;4;4;4;
CL3;That way you can used either Excel, Lotus Notes, etc. to access the data.;Quello modo puoi usato qualsiasi *Excel, *Lotus Note, etc. Per accedere il dato.;4;3;3;4;
CL3;yes;Sì;1;1;1;1;
CL3;yeah;Sì;1;1;1;1;
CL3;yah;*yah;1;1;1;4;
CL3;that works;Quelli lavori;4;4;4;4;
CL3;3. The system will maintain network security. Will SSL all the communication be sufficient for this requirement?;3. Il sistema manterrà sicurezza di rete.  *SSL #tutto la comunicazione essere sufficiente per questo requisito?;3;3;3;2;+{requirement}[Complex Expression]
CL3;the guy sitting beside me is an idiot;Il tipo #que siede accanto a me è un idiota;3;2;2;2;
CL3;security is not that important;La sicurezza non è che importante;3;2;2;2;
CL3;ssl  might be overkill;*ssl  @Might essere *overkill;4;4;4;3;{ssl}[Spelling]
CL3;is that a consensus?;È che un consenso?;4;3;3;3;
CL3;this isn't critical information so i can't see security being a huge deal;Questo non è informazione critico tanto *i non può vedere la sicurezza essendo una @deal enorme;4;4;4;3;{i}[Make I uppercase]
CL3;what if a kid hacks the system and changes its scores?;Che se un bambino *hacks il sistema e cambia i suoi @score?;4;3;3;4;
CL3;if a grade 2 can hack the network then he desires the grade he gave himself;Se una nota 2 può *hack la rete allora desidera la nota #sé dette/diede;4;4;4;4;
CL3;i'd say ssl shoul be a good oprion;*i'*d Dice *ssl *shoul essere un buono *oprion;4;3;4;4;+{i'd}[Make I uppercase]
CL3;grade 1 and 2?;Nota 1 e 2?;4;4;4;4;
CL3;if he can do that more power to him;Se può fare quello @more potere a lui;4;3;2;3;
CL3;agreed;Accordato;4;1;1;2;
CL3;then he gets bonus marks :D;Allora riceve marche di @bonus :D;3;3;2;2;
CL3;yeah;Sì;1;1;1;1;
CL3;ya security is  not important;*ya La sicurezza non  è importante;1;1;1;1;
CL3;if a child can do that, he understands problemsolving / math plenty i figure;Se un bambino può fare quello, capisce *problemsolving / *math abbondanza *i @figure;4;3;3;3;+{i}[Make I uppercase]
CL3;ok;ok;1;1;1;1;
CL3;ok ok...ah...you are underestimating the knowledge of the future genrations (we have to take account of mutation );ok ok...*ah...Stai sottovalutando il sapere del futuro *genrations (dobbiamo prendere conto di mutazione );3;3;2;2;+{genrations}[Spelling]
CL3;no we dont;Nessun #prpers *dont;4;4;4;4;{dont}[Missing apostrophe]
CL3;I guess ssl will be an overhead for the system so we can drop that...;Indovino *ssl sarà un @overhead per il sistema @so possiamo cadere quello...;4;3;3;3;{ssl}[Spelling]
CL3;I'm pretty sure we didn't mention mutan super-children in the RFP;Sono @pretty sicuro non menzionammo *mutan *super#-bambini nel *RFP;4;2;3;3;{mutan}[Spelling]
CL3;4 . Data will be portable. Can we just put the data into a standard SQL data base?;4 . Il dato sarà portatile. Può #prpers giusto posto il dato a un standard *SQL base di dato?;4;3;4;3;
CL3;All SQL databases engine should be able to access the data.;Tutto *SQL motore di @database dovrebbe essere capace di accedere il dato.;4;3;3;3;{should be}[Passive voice]
CL3;sure;Sicuro;1;1;1;1;
CL3;yah;*yah;1;1;1;4;
CL3;as long as we can export it to Comma delimited file that should work;Tanto @long secondo lo possiamo esportare a Virgola lima delimitata che dovrebbe lavorare;4;4;4;4;
CL3;hallo;*hallo;1;4;1;4;
CL3;ok;ok;1;1;1;1;
